107,277,495,727,964,1207,1454,1703,1953,2204,2455,2706,2955,3199,3435,3661,3879,4089,4288,4478,4655,4821,4967,5090
231,577,1006,1454,1910,2383,2870,3365,3863,4365,4866,5369,5869,6362,6843,7310,7767,8212,8640,9054,9450,9827,10166,10460
366,876,1480,2093,2709,3353,4033,4743,5474,6221,6970,7723,8473,9214,9940,10646,11333,11998,12641,13269,13885,14485,15036,15524
496,1143,1883,2622,3356,4122,4941,5818,6749,7722,8711,9709,10703,11682,12635,13548,14415,15239,16035,16822,17610,18393,19127,19788
614,1379,2245,3121,3996,4896,5839,6847,7935,9101,10312,11548,12778,13977,15123,16194,17181,18099,18986,19878,20784,21694,22561,23357
739,1630,2626,3637,4647,5674,6737,7863,9077,10396,11808,13275,14737,16142,17458,18665,19756,20753,21713,22693,23701,24718,25694,26602
874,1903,3026,4149,5268,6399,7579,8831,10175,11638,13243,14940,16634,18242,19725,21072,22280,23366,24392,25445,26535,27647,28733,29761
1028,2220,3497,4760,6022,7298,8641,10066,11579,13209,15015,16944,18873,20692,22362,23881,25251,26476,27613,28778,29978,31205,32421,33595
1205,2593,4072,5537,7010,8504,10073,11723,13448,15276,17298,19463,21629,23669,25551,27281,28862,30288,31610,32958,34330,35722,37106,38460
1402,3007,4714,6409,8116,9846,11652,13535,15483,17524,19771,22175,24580,26847,28951,30908,32720,34376,35924,37495,39085,40693,42292,43858
1615,3448,5394,7330,9279,11249,13292,15406,17579,19842,22320,24964,27609,30109,32441,34629,36676,38570,40356,42165,43993,45837,47667,49458
1837,3904,6092,8272,10465,12675,14952,17289,19678,22163,24876,27763,30651,33387,35947,38363,40644,42778,44806,46857,48928,51014,53081,55103
2062,4364,6794,9217,11653,14100,16601,19148,21743,24448,27396,30527,33658,36629,39414,42050,44553,46918,49187,51481,53796,56125,58431,60684
2283,4816,7484,10147,12820,15496,18207,20949,23739,26657,29838,33211,36582,39784,42790,45635,48339,50913,53411,55944,58502,61075,63618,66097
2493,5247,8145,11040,13941,16833,19739,22658,25623,28733,32136,35746,39351,42773,45986,49026,51910,54664,57363,60122,62916,65727,68500,71195
2677,5628,8736,11845,14956,18049,21141,24218,27314,30558,34136,37948,41748,45334,48692,51884,54934,57861,60736,63693,66704,69740,72727,75617
2830,5942,9224,12514,15800,19065,22325,25550,28766,32116,35817,39764,43699,47413,50899,54232,57443,60536,63566,66683,69874,73103,76275,79331
2959,6205,9630,13065,16487,19891,23297,26668,30022,33499,37324,41390,45450,49307,52948,56438,59810,63059,66229,69473,72805,76191,79518,82711
3081,6458,10021,13589,17130,20651,24182,27692,31200,34843,38840,43074,47308,51350,55176,58836,62361,65748,69044,72405,75861,79387,82855,86170
3210,6736,10465,14200,17891,21529,25157,28774,32418,36222,40396,44816,49238,53462,57458,61268,64916,68408,71813,75306,78913,82603,86228,89677
3342,7029,10948,14887,18775,22575,26318,30043,33825,37797,42148,46744,51342,55744,59915,63877,67641,71237,74776,78446,82245,86129,89927,93516
3460,7302,11414,15569,19680,23684,27589,31456,35393,39550,44099,48894,53693,58298,62666,66795,70697,74436,78158,82039,86056,90148,94124,97856
3547,7516,11795,16143,20464,24677,28772,32808,36911,41255,46013,51029,56052,60877,65452,69762,73835,77763,81704,85811,90052,94350,98497,102367
3604,7668,12078,16581,21079,25476,29750,33954,38219,42734,47686,52912,58148,63178,67948,72443,76706,80841,85006,89339,93800,98297,102606,106603
