38,78,120,164,212,269,336,411,492,574,652,724,789,849,903,957,1023,1099,1173,1240,1302,1357,1405,1449
76,151,222,291,366,453,561,693,843,998,1151,1299,1440,1574,1698,1820,1957,2103,2238,2358,2466,2566,2660,2748
116,228,331,428,530,642,775,938,1127,1327,1538,1755,1969,2174,2362,2537,2720,2907,3078,3233,3374,3508,3640,3770
156,307,446,578,715,858,1014,1194,1400,1622,1872,2146,2425,2688,2918,3119,3319,3522,3712,3892,4062,4226,4392,4564
193,377,541,694,855,1017,1195,1399,1628,1875,2159,2488,2834,3154,3416,3640,3864,4091,4304,4513,4714,4913,5119,5335
233,455,653,839,1036,1224,1438,1683,1948,2227,2546,2931,3345,3723,4023,4281,4542,4801,5037,5289,5522,5748,5989,6247
279,552,800,1031,1270,1495,1749,2038,2346,2664,3020,3461,3943,4381,4725,5026,5329,5625,5896,6194,6468,6736,7025,7334
331,666,979,1270,1565,1844,2150,2489,2844,3204,3601,4102,4656,5159,5553,5906,6261,6608,6932,7286,7619,7951,8306,8678
386,786,1172,1537,1905,2255,2628,3027,3432,3834,4278,4848,5483,6059,6509,6920,7340,7757,8152,8580,8992,9405,9838,10283
439,902,1361,1805,2253,2680,3125,3585,4038,4483,4980,5627,6352,7009,7519,7988,8476,8972,9450,9965,10468,10972,11490,12013
491,1011,1539,2062,2592,3099,3619,4140,4643,5143,5697,6424,7245,7989,8564,9093,9650,10228,10797,11408,12010,12610,13214,13812
539,1113,1707,2307,2917,3504,4093,4667,5217,5771,6377,7179,8089,8911,9548,10139,10763,11418,12078,12784,13482,14172,14856,15525
582,1205,1860,2532,3218,3880,4530,5153,5746,6344,6993,7854,8831,9712,10399,11050,11741,12470,13213,14006,14791,15563,16320,17055
621,1288,1996,2731,3486,4215,4924,5599,6238,6874,7561,8463,9484,10408,11137,11845,12605,13408,14225,15093,15955,16801,17625,18419
658,1366,2121,2909,3724,4514,5282,6015,6710,7397,8130,9075,10141,11115,11902,12674,13503,14377,15262,16195,17123,18032,18912,19757
695,1441,2238,3073,3938,4778,5597,6387,7144,7892,8682,9682,10804,11837,12689,13529,14422,15357,16304,17293,18277,19240,20169,21059
732,1515,2352,3231,4140,5019,5874,6703,7504,8297,9131,10175,11342,12420,13318,14205,15143,16124,17123,18163,19198,20209,21183,22115
767,1586,2462,3382,4331,5246,6132,6990,7821,8648,9523,10612,11825,12947,13882,14802,15776,16798,17843,18932,20015,21071,22089,23067
799,1652,2564,3522,4510,5468,6394,7287,8153,9021,9948,11096,12372,13554,14536,15498,16519,17591,18682,19819,20948,22046,23118,24176
826,1709,2654,3646,4670,5671,6641,7575,8478,9380,10343,11529,12844,14067,15091,16101,17176,18301,19438,20619,21790,22926,24083,25313
849,1757,2730,3753,4810,5850,6863,7842,8791,9737,10745,11976,13338,14612,15691,16758,17888,19062,20241,21462,22670,23856,25138,26599
868,1796,2793,3845,4933,6008,7062,8089,9092,10095,11161,12451,13876,15217,16363,17493,18678,19898,21117,22375,23620,24907,26384,28098
886,1832,2850,3927,5044,6151,7243,8316,9372,10433,11558,12908,14396,15804,17015,18204,19440,20702,21958,23249,24531,25953,27665,29634
908,1872,2908,4006,5148,6284,7412,8527,9627,10733,11907,13305,14842,16303,17567,18805,20085,21385,22673,23993,25311,26854,28784,31007
