101,203,299,388,481,578,684,818,990,1185,1377,1582,1800,2013,2207,2409,2595,2755,2897,3026,3147,3255,3357,3463
193,379,556,730,912,1095,1282,1507,1796,2136,2490,2873,3276,3663,4012,4365,4676,4936,5171,5398,5616,5815,6004,6199
271,525,769,1019,1285,1557,1833,2138,2502,2935,3406,3923,4465,4982,5442,5894,6285,6618,6940,7268,7583,7867,8132,8400
341,657,961,1277,1617,1979,2354,2745,3177,3680,4240,4870,5533,6156,6699,7223,7680,8090,8512,8949,9360,9725,10060,10393
412,789,1148,1520,1918,2348,2795,3258,3762,4342,4993,5755,6557,7281,7894,8484,9004,9481,9978,10487,10959,11382,11778,12172
479,915,1322,1740,2195,2669,3191,3734,4304,4963,5692,6576,7504,8311,8994,9646,10235,10782,11334,11885,12401,12870,13321,13786
544,1044,1509,1983,2503,3041,3638,4259,4905,5648,6467,7483,8546,9445,10201,10923,11584,12205,12826,13434,14005,14523,15031,15575
610,1180,1714,2257,2853,3477,4157,4866,5610,6450,7375,8531,9737,10744,11585,12398,13144,13845,14547,15228,15867,16444,17012,17630
679,1324,1938,2567,3257,3979,4757,5574,6434,7380,8421,9719,11070,12195,13131,14050,14898,15691,16481,17245,17964,18613,19247,19931
755,1482,2194,2937,3749,4589,5485,6422,7396,8440,9600,11043,12542,13788,14817,15836,16792,17695,18593,19463,20284,21022,21733,22489
851,1675,2498,3371,4325,5311,6355,7429,8517,9658,10940,12534,14188,15561,16683,17800,18870,19898,20922,21915,22849,23685,24480,25314
953,1888,2835,3847,4954,6104,7317,8540,9742,10981,12389,14143,15959,17462,18678,19887,21076,22246,23416,24547,25606,26553,27448,28379
1056,2110,3189,4344,5609,6929,8312,9681,10996,12336,13878,15804,17790,19424,20740,22042,23347,24662,25989,27268,28462,29530,30535,31572
1160,2332,3542,4839,6259,7743,9282,10785,12210,13651,15325,17422,19573,21329,22747,24147,25564,27014,28492,29918,31247,32437,33551,34689
1263,2549,3884,5314,6875,8507,10192,11826,13357,14885,16665,18899,21181,23033,24536,26027,27559,29139,30746,32307,33762,35066,36284,37519
1365,2763,4218,5770,7455,9219,11037,12796,14440,16075,17954,20284,22660,24603,26194,27783,29431,31136,32864,34547,36118,37530,38850,40182
1466,2972,4539,6203,8001,9888,11825,13698,15456,17208,19202,21636,24114,26163,27854,29546,31301,33117,34957,36748,38425,39942,41363,42790
1566,3176,4851,6623,8527,10525,12563,14534,16399,18268,20393,22957,25562,27734,29534,31326,33174,35083,37023,38913,40692,42311,43831,45353
1663,3373,5156,7038,9041,11135,13256,15308,17265,19240,21489,24183,26915,29206,31107,32986,34913,36901,38929,40916,42799,44519,46135,47755
1751,3555,5441,7427,9522,11705,13908,16034,18063,20119,22455,25244,28069,30442,32418,34364,36362,38431,40551,42640,44628,46448,48161,49883
1824,3712,5693,7779,9971,12252,14546,16755,18870,21029,23482,26399,29348,31827,33895,35918,37997,40164,42395,44593,46681,48594,50398,52211
1877,3834,5897,8071,10357,12738,15127,17428,19642,21916,24498,27556,30642,33240,35409,37519,39694,41970,44313,46613,48789,50784,52666,54550
1928,3947,6080,8329,10700,13174,15660,18059,20374,22758,25455,28635,31844,34555,36825,39032,41312,43698,46142,48529,50781,52847,54793,56732
1999,4085,6283,8600,11047,13610,16194,18693,21107,23592,26388,29669,32982,35799,38172,40486,42874,45365,47903,50365,52686,54815,56817,58808
