105,132,163,186,193,161,111,83,89,116,141,144,141,134,118,122,93,64,58,54,54,48,40,35
160,170,187,199,202,194,176,154,132,116,146,135,116,119,141,122,106,100,96,88,75,63,55,52
189,196,207,217,222,220,212,200,173,130,140,133,126,133,147,149,148,136,114,101,87,76,70,68
188,200,213,226,236,223,204,201,191,149,127,135,152,155,140,185,183,141,98,85,85,80,73,69
194,200,210,224,235,215,192,192,192,155,120,132,150,148,136,192,179,121,76,73,83,80,66,56
205,209,211,217,229,217,202,201,191,146,124,131,137,126,114,163,171,139,102,98,100,99,84,63
209,212,211,209,210,207,205,205,184,132,134,135,114,89,96,126,142,134,116,112,114,111,96,78
184,207,216,209,204,202,205,200,172,126,138,133,100,69,83,107,127,134,131,126,124,117,104,93
150,188,211,210,205,200,196,178,148,130,140,131,101,71,71,100,122,136,143,137,128,118,106,95
145,161,183,197,191,180,168,138,117,139,149,138,110,79,66,82,104,126,138,131,122,117,102,80
149,160,161,152,143,125,116,124,141,153,164,147,119,99,93,74,93,120,127,115,118,121,111,95
148,154,153,139,120,107,117,130,135,137,149,132,110,103,111,75,77,110,137,132,129,123,110,95
140,144,144,129,106,121,138,137,125,123,129,110,89,88,104,80,82,110,139,142,134,121,103,85
135,138,131,113,101,139,148,139,129,130,128,107,87,81,91,89,101,116,123,130,127,114,94,74
141,139,128,119,126,139,140,137,139,147,144,139,129,116,109,106,105,103,104,117,120,108,86,65
145,145,137,129,132,138,133,130,134,143,141,136,128,119,111,107,104,98,93,101,117,115,93,68
144,147,148,143,133,108,101,118,138,138,140,129,112,99,92,82,72,70,82,107,128,130,103,67
139,145,152,153,141,107,88,112,149,155,165,154,131,110,97,75,57,61,90,124,140,134,100,60
136,143,150,154,153,147,114,115,147,169,184,182,164,140,119,92,75,84,115,135,140,120,83,51
144,144,148,152,152,155,135,115,109,115,123,123,112,96,85,78,79,94,117,130,127,99,68,54
185,153,143,150,147,152,147,131,118,125,132,121,104,88,73,66,80,98,111,119,113,86,61,55
225,167,139,145,144,146,149,144,134,130,123,108,93,81,73,76,87,96,98,104,95,74,55,47
246,196,148,131,138,142,148,149,143,128,113,102,95,90,89,96,93,88,87,88,75,61,46,35
247,227,164,115,129,142,148,149,145,136,127,121,118,117,113,107,91,82,83,75,61,49,38,28
