93,99,105,113,125,141,157,171,182,187,188,190,193,196,198,197,195,193,187,177,168,160,147,132
94,95,95,97,106,122,136,154,171,182,186,189,193,193,189,180,170,161,153,146,139,138,134,124
84,76,68,66,69,80,90,106,128,147,155,162,164,158,148,132,114,100,94,93,93,96,100,102
67,55,45,41,39,44,51,63,79,97,104,111,111,104,96,81,63,51,50,58,65,68,73,79
53,50,45,38,34,37,47,56,61,64,62,64,67,66,66,59,50,43,45,62,74,79,76,69
49,52,47,36,31,34,41,53,65,67,63,67,74,78,72,59,50,43,42,55,70,80,79,69
46,44,40,36,36,37,45,58,70,72,68,78,88,88,80,66,59,54,50,57,60,70,77,75
58,49,44,47,53,54,60,69,75,76,75,103,119,108,92,78,74,73,72,74,75,86,98,101
80,69,62,66,75,77,80,82,81,77,84,128,154,137,105,93,93,97,100,103,112,126,135,135
98,88,81,84,92,95,97,95,88,79,93,139,170,159,118,109,113,118,124,131,148,160,160,151
100,93,90,95,105,108,110,102,87,79,103,146,177,172,130,122,129,138,144,149,162,172,167,150
93,86,87,96,106,111,109,94,79,86,118,159,186,183,147,123,124,138,148,146,154,157,149,135
88,77,75,83,90,93,91,81,79,100,135,170,195,196,165,123,107,113,123,123,133,138,137,133
93,78,72,74,77,79,77,79,89,110,144,173,195,200,174,131,102,95,104,117,133,143,148,151
108,96,93,98,101,104,103,99,97,105,135,162,179,178,156,142,129,130,149,169,184,184,175,168
111,100,97,104,111,113,113,104,91,90,108,128,141,140,123,134,144,156,174,191,196,188,176,168
109,98,95,102,111,112,107,92,75,71,83,99,109,106,96,115,138,161,182,198,198,186,172,164
105,95,92,97,101,96,85,68,54,54,64,76,81,79,75,88,111,137,164,189,193,182,167,159
101,91,89,91,84,70,58,47,39,44,53,61,62,60,59,64,77,97,125,163,180,176,163,153
96,87,84,79,64,52,48,46,44,45,53,61,63,60,61,62,68,76,91,128,163,170,157,145
89,84,80,73,59,52,53,57,57,56,63,70,73,72,73,75,75,74,79,105,147,161,148,129
82,80,81,79,72,68,71,75,77,79,85,92,97,103,110,112,109,99,92,110,145,152,131,107
76,78,83,87,86,85,87,89,91,96,100,106,114,126,140,145,142,130,118,131,151,146,117,90
73,77,83,88,89,91,93,93,92,93,96,102,112,125,140,149,151,145,138,147,157,144,112,86
